4294982986 22587 1 68000000
4294983000 20235 1 64000000
4294983017 17022 0 64000000
4294983031 18807 0 64000000
4294983045 24301 0 56000000
4294983059 26605 0 68000000
4294983073 36107 0 104000000
4294983087 24748 0 64000000
4294983101 15789 0 36000000
4294983116 0 0 0
4294983130 0 0 0
4294983144 0 0 0
4294983158 0 0 0
4294983172 0 0 0
4294983186 0 0 0
4294983201 0 0 0
4294983215 0 0 0
4294983230 0 0 0
4294983244 0 0 0
4294983258 0 0 0
4294983272 0 0 0
4294983286 1658 0 8000000
4294983302 5766 0 20000000
4294983320 17439 0 52000000
4294983335 18834 0 64000000
4294983350 11847 0 36000000
4294983370 18103 0 64000000
4294983384 31154 0 112000000
4294983399 29526 0 120000000
4294983413 21577 0 84000000
4294983427 0 0 0
4294983441 0 0 0
4294983456 0 0 0
4294983470 0 0 0
4294983484 0 0 0
4294983498 0 0 0
4294983512 0 0 0
4294983527 0 0 0
4294983541 0 0 0
4294983557 5846 0 20000000
4294983574 7994 0 36000000
4294983591 4990 0 16000000
4294983605 5358 0 24000000
4294983626 0 0 0
4294983643 10338 0 32000000
4294983657 10907 0 44000000
4294983678 11666 0 36000000
4294983705 21593 0 56000000
4294983719 17857 0 72000000
4294983733 14926 0 48000000
4294983748 13971 0 56000000
4294983762 1541 0 0
4294983776 0 0 0
4294983791 0 0 0
4294983805 0 0 0
4294983820 2191 0 8000000
4294983839 6428 0 24000000
4294983854 6546 0 20000000
4294983871 5055 0 8000000
4294983885 0 0 0
4294983900 0 0 0
4294983914 0 0 0
4294983928 0 0 0
4294983943 5055 0 8000000
4294983957 0 0 0
4294983971 4868 0 8000000
4294983987 13997 0 44000000
4294984003 21517 0 80000000
4294984026 22074 0 104000000
4294984041 11280 0 48000000
4294984055 7184 0 32000000
4294984069 0 0 0
4294984083 4125 0 12000000
4294984097 4785 0 16000000
4294984112 4939 0 24000000
4294984126 3502 0 4000000
4294984141 0 0 0
4294984155 0 0 0
4294984169 0 0 0
4294984184 4113 0 8000000
4294984198 0 0 0
4294984212 0 0 0
4294984227 6272 0 20000000
4294984241 6552 0 24000000
4294984256 8102 0 16000000
4294984270 926 0 0
4294984289 11044 0 36000000
4294984303 8282 0 28000000
4294984320 13268 0 40000000
4294984338 10485 0 44000000
4294984357 22527 0 56000000
4294984371 11454 0 32000000
4294984386 3033 0 0
4294984402 0 0 0
4294984417 0 0 0
4294984431 0 0 0
4294984445 5630 0 8000000
4294984459 0 0 0
4294984474 0 0 0
4294984489 11188 0 20000000
4294984503 10900 0 12000000
4294984518 6352 0 12000000
4294984532 0 0 0
4294984546 0 0 0
4294984560 0 0 0
4294984575 9041 0 12000000
4294984589 10886 0 28000000
4294984603 11574 0 16000000
4294984617 16660 0 32000000
4294984631 5433 0 20000000
4294984645 9640 0 12000000
4294984663 5780 0 12000000
4294984681 19738 0 28000000
4294984696 12419 0 40000000
4294984710 8881 19 12000000
4294984724 0 0 0
4294984738 10185 40 8000000
4294984753 12514 84 12000000
4294984771 5908 218 20000000
4294984786 7777 223 16000000
4294984800 0 0 0
4294984814 0 0 0
4294984828 5256 191 8000000
4294984843 5500 361 20000000
4294984860 12188 566 24000000
4294984874 9317 438 20000000
4294984891 6079 283 8000000
4294984905 3310 177 4000000
4294984919 12171 245 16000000
4294984935 4031 277 16000000
4294984949 4933 316 16000000
4294984963 16650 979 40000000
4294984977 13138 993 32000000
4294984992 11163 962 36000000
4294985008 16957 1147 44000000
4294985022 7201 420 16000000
4294985042 9467 493 16000000
4294985057 3479 345 4000000
4294985071 0 0 0
4294985090 1008 96 0
4294985104 6385 695 20000000
4294985118 4650 598 4000000
4294985132 5980 612 20000000
4294985146 27 1 0
4294985164 4458 584 12000000
4294985183 7513 889 24000000
4294985200 8007 999 24000000
4294985214 9990 1309 16000000
4294985228 3160 223 4000000
4294985246 6719 741 24000000
4294985260 4478 683 8000000
4294985276 6087 859 20000000
4294985291 7955 1198 40000000
4294985308 10411 1626 44000000
4294985322 7480 1278 28000000
4294985337 15804 2658 56000000
4294985351 11666 1723 32000000
4294985365 730 117 4000000
4294985380 3504 539 8000000
4294985394 5487 845 4000000
4294985408 995 157 4000000
4294985422 0 0 0
4294985436 0 0 0
4294985450 1187 193 12000000
4294985465 2989 473 36000000
4294985484 3371 602 28000000
4294985501 769 134 4000000
4294985515 3155 539 4000000
4294985529 11608 2054 52000000
4294985543 10587 1930 36000000
4294985557 3233 734 12000000
4294985571 0 0 0
4294985588 1504 237 8000000
4294985605 4355 802 36000000
4294985621 5925 1207 44000000
4294985635 11792 2591 64000000
4294985649 11314 2436 52000000
4294985664 4341 972 28000000
4294985678 12286 2836 76000000
4294985692 8491 1982 44000000
4294985706 7405 1627 40000000
4294985721 1796 357 12000000
4294985736 0 0 0
4294985750 0 0 0
4294985765 0 0 0
4294985779 0 0 0
4294985793 647 130 8000000
4294985810 1739 357 20000000
4294985824 7665 1935 28000000
4294985838 7038 1855 44000000
4294985852 6716 1833 60000000
4294985866 7491 1962 40000000
4294985881 726 181 4000000
4294985895 0 0 0
4294985910 0 0 0
4294985927 729 176 4000000
4294985941 2363 585 4000000
4294985955 1796 428 24000000
4294985971 1779 470 8000000
4294985985 9829 2550 56000000
4294986000 7756 2077 52000000
4294986015 7389 1986 44000000
4294986029 11497 3238 88000000
4294986043 6949 2188 60000000
4294986057 7383 2315 32000000
4294986071 4805 1592 32000000
4294986085 0 0 0
4294986100 0 0 0
4294986114 539 121 0
4294986128 2790 806 24000000
4294986142 5071 1500 28000000
4294986156 5484 1444 44000000
4294986171 5374 1563 32000000
4294986185 5866 1744 28000000
4294986199 3982 1260 8000000
4294986214 964 343 8000000
4294986229 0 0 0
4294986244 0 0 0
4294986258 0 0 0
4294986272 108 29 0
4294986286 329 119 0
4294986301 1124 367 8000000
4294986317 1893 644 12000000
4294986331 3616 1220 28000000
4294986345 3335 1234 20000000
4294986359 8270 2964 80000000
4294986374 6738 2380 60000000
4294986388 6938 2259 48000000
4294986402 6376 2266 68000000
4294986416 6245 2280 36000000
4294986430 5616 2073 28000000
4294986444 3538 1301 12000000
4294986458 2472 850 28000000
4294986472 1906 706 20000000
4294986486 3416 1275 44000000
4294986500 5810 2097 40000000
4294986514 4953 1633 20000000
4294986529 5130 1773 44000000
4294986543 3980 1461 28000000
4294986561 2949 1041 20000000
4294986576 1307 508 8000000
4294986590 0 0 0
4294986604 0 0 0
4294986618 0 0 0
4294986635 0 0 0
4294986651 504 176 4000000
4294986665 1125 376 8000000
4294986679 2102 741 4000000
4294986693 2503 874 20000000
4294986707 2842 999 32000000
4294986725 3028 1041 16000000
4294986739 3196 1074 28000000
4294986753 367 124 4000000
4294986767 0 0 0
4294986781 3256 1128 24000000
4294986795 7090 2584 48000000
4294986811 3965 1263 36000000
4294986825 6308 2132 56000000
4294986839 3736 1311 32000000
4294986854 7037 2255 60000000
