4295071356 9434 0 36000000
4295071370 0 0 0
4295071385 0 0 0
4295071400 0 0 0
4295071415 0 0 0
4295071430 0 0 0
4295071444 0 0 0
4295071459 0 0 0
4295071473 0 0 0
4295071487 0 0 0
4295071501 0 0 0
4295071515 0 0 0
4295071529 0 0 0
4295071544 0 0 0
4295071558 0 0 0
4295071572 0 0 0
4295071586 0 0 0
4295071600 7424 0 12000000
4295071614 0 0 0
4295071628 0 0 0
4295071643 0 0 0
4295071658 0 0 0
4295071672 0 0 0
4295071686 0 0 0
4295071700 0 0 0
4295071715 0 0 0
4295071729 0 0 0
4295071743 0 0 0
4295071757 0 0 0
4295071771 0 0 0
4295071785 0 0 0
4295071799 0 0 0
4295071813 0 0 0
4295071827 0 0 0
4295071841 0 0 0
4295071856 777 0 8000000
4295071872 5270 0 4000000
4295071886 0 0 0
4295071900 0 0 0
4295071915 0 0 0
4295071929 0 0 0
4295071943 0 0 0
4295071957 0 0 0
4295071971 0 0 0
4295071985 0 0 0
4295071999 0 0 0
4295072013 0 0 0
4295072027 0 0 0
4295072041 0 0 0
4295072056 0 0 0
4295072070 0 0 0
4295072085 0 0 0
4295072099 0 0 0
4295072113 5055 0 12000000
4295072127 0 0 0
4295072141 0 0 0
4295072155 0 0 0
4295072169 0 0 0
4295072183 0 0 0
4295072197 0 0 0
4295072211 0 0 0
4295072225 0 0 0
4295072239 0 0 0
4295072253 0 0 0
4295072267 0 0 0
4295072281 0 0 0
4295072295 0 0 0
4295072309 0 0 0
4295072323 0 0 0
4295072337 0 0 0
4295072352 0 0 0
4295072366 4100 0 8000000
4295072380 0 0 0
4295072394 0 0 0
4295072408 0 0 0
4295072423 0 0 0
4295072438 0 0 0
4295072452 0 0 0
4295072466 0 0 0
4295072481 0 0 0
4295072495 0 0 0
4295072509 0 0 0
4295072523 0 0 0
4295072537 0 0 0
4295072552 0 0 0
4295072566 0 0 0
4295072580 0 0 0
4295072594 0 0 0
4295072608 0 0 0
4295072627 3438 0 4000000
4295072641 0 0 0
4295072656 0 0 0
4295072671 0 0 0
4295072685 0 0 0
4295072699 0 0 0
4295072713 0 0 0
4295072727 0 0 0
4295072741 0 0 0
4295072755 0 0 0
4295072769 0 0 0
4295072783 0 0 0
4295072798 0 0 0
4295072812 0 0 0
4295072826 0 0 0
4295072840 0 0 0
4295072854 0 0 0
4295072868 1553 0 8000000
4295072882 1254 0 0
4295072897 0 0 0
4295072911 0 0 0
4295072925 0 0 0
4295072939 0 0 0
4295072953 0 0 0
4295072967 0 0 0
4295072981 0 0 0
4295072995 0 0 0
4295073009 0 0 0
4295073024 0 0 0
4295073038 0 0 0
4295073052 0 0 0
4295073066 0 0 0
4295073080 0 0 0
4295073095 0 0 0
4295073109 0 0 0
4295073124 2315 0 12000000
4295073138 0 0 0
4295073152 0 0 0
4295073166 0 0 0
4295073180 0 0 0
4295073194 0 0 0
4295073208 0 0 0
4295073222 0 0 0
4295073236 0 0 0
4295073250 0 0 0
4295073264 0 0 0
4295073278 0 0 0
4295073292 0 0 0
4295073306 0 0 0
4295073321 0 0 0
4295073336 0 0 0
4295073350 0 0 0
4295073365 0 0 0
4295073379 1874 0 8000000
4295073394 0 0 0
4295073408 0 0 0
4295073422 0 0 0
4295073437 0 0 0
4295073452 0 0 0
4295073466 0 0 0
4295073480 0 0 0
4295073495 0 0 0
4295073510 0 0 0
4295073524 0 0 0
4295073538 0 0 0
4295073553 0 0 0
4295073568 0 0 0
4295073582 0 0 0
4295073596 0 0 0
4295073610 0 0 0
4295073624 9 0 0
4295073640 1593 0 8000000
4295073655 0 0 0
4295073669 0 0 0
4295073684 0 0 0
4295073698 0 0 0
4295073712 0 0 0
4295073727 0 0 0
4295073742 0 0 0
4295073756 0 0 0
4295073770 0 0 0
4295073784 0 0 0
4295073798 0 0 0
4295073812 0 0 0
4295073826 0 0 0
4295073840 0 0 0
4295073854 0 0 0
4295073868 0 0 0
4295073882 1252 0 8000000
4295073896 0 0 0
4295073910 0 0 0
4295073924 0 0 0
4295073939 0 0 0
4295073953 0 0 0
4295073967 0 0 0
4295073982 0 0 0
4295073996 0 0 0
4295074010 0 0 0
4295074024 0 0 0
4295074039 0 0 0
4295074053 0 0 0
4295074067 0 0 0
4295074081 0 0 0
4295074095 0 0 0
4295074110 0 0 0
4295074125 0 0 0
4295074144 982 0 4000000
4295074158 0 0 0
4295074172 0 0 0
4295074187 0 0 0
4295074201 0 0 0
4295074215 0 0 0
4295074230 0 0 0
4295074244 0 0 0
4295074258 0 0 0
4295074272 0 0 0
4295074286 0 0 0
4295074300 0 0 0
4295074315 0 0 0
4295074330 0 0 0
4295074344 0 0 0
4295074358 0 0 0
4295074372 0 0 0
4295074386 897 0 8000000
4295074400 0 0 0
4295074414 0 0 0
4295074428 0 0 0
4295074442 0 0 0
4295074457 0 0 0
4295074471 0 0 0
4295074485 0 0 0
4295074499 0 0 0
4295074513 0 0 0
4295074527 0 0 0
4295074542 0 0 0
4295074556 0 0 0
4295074570 0 0 0
4295074584 0 0 0
4295074599 0 0 0
4295074613 0 0 0
4295074628 0 0 0
4295074642 721 0 4000000
4295074657 0 0 0
4295074672 0 0 0
4295074687 0 0 0
4295074701 0 0 0
4295074715 0 0 0
4295074730 0 0 0
4295074744 0 0 0
4295074758 0 0 0
4295074773 0 0 0
4295074787 0 0 0
4295074801 0 0 0
4295074815 0 0 0
4295074829 0 0 0
4295074843 0 0 0
4295074857 0 0 0
4295074872 0 0 0
4295074886 621 0 8000000
4295074900 0 0 0
4295074915 0 0 0
4295074929 0 0 0
4295074943 0 0 0
4295074957 0 0 0
4295074971 0 0 0
4295074985 0 0 0
4295074999 0 0 0
4295075013 0 0 0
4295075027 0 0 0
4295075041 0 0 0
4295075056 0 0 0
4295075071 0 0 0
4295075086 0 0 0
4295075101 0 0 0
4295075115 0 0 0
4295075129 0 0 0
4295075149 481 0 4000000
4295075163 0 0 0
4295075177 0 0 0
4295075191 0 0 0
4295075205 0 0 0
4295075219 0 0 0
4295075233 0 0 0
4295075247 0 0 0
4295075262 0 0 0
4295075277 0 0 0
4295075292 0 0 0
4295075306 0 0 0
4295075320 0 0 0
4295075334 0 0 0
4295075348 0 0 0
4295075362 0 0 0
4295075376 0 0 0
4295075390 398 0 4000000
4295075407 0 0 0
4295075421 0 0 0
4295075435 0 0 0
4295075449 0 0 0
4295075463 0 0 0
4295075477 0 0 0
4295075491 0 0 0
4295075505 0 0 0
4295075519 0 0 0
4295075534 0 0 0
4295075548 0 0 0
4295075562 0 0 0
4295075576 0 0 0
4295075590 0 0 0
4295075604 0 0 0
4295075619 0 0 0
4295075633 0 0 0
4295075647 347 0 4000000
4295075661 0 0 0
4295075676 0 0 0
4295075691 0 0 0
4295075705 0 0 0
4295075719 0 0 0
4295075733 0 0 0
4295075747 0 0 0
4295075761 0 0 0
4295075775 0 0 0
4295075789 0 0 0
4295075804 0 0 0
4295075819 0 0 0
4295075833 0 0 0
4295075847 0 0 0
4295075861 0 0 0
4295075875 0 0 0
4295075889 0 0 0
4295075903 249 0 4000000
4295075917 0 0 0
4295075932 0 0 0
4295075947 0 0 0
4295075962 0 0 0
4295075977 0 0 0
4295075991 0 0 0
4295076005 0 0 0
4295076019 0 0 0
4295076033 0 0 0
4295076047 0 0 0
4295076062 0 0 0
4295076076 0 0 0
4295076090 0 0 0
4295076104 0 0 0
4295076118 0 0 0
4295076132 0 0 0
4295076146 237 0 4000000
4295076160 0 0 0
4295076174 0 0 0
4295076188 0 0 0
4295076203 0 0 0
4295076218 0 0 0
4295076232 0 0 0
4295076246 0 0 0
4295076260 0 0 0
4295076275 0 0 0
4295076290 0 0 0
4295076304 0 0 0
4295076318 0 0 0
4295076332 0 0 0
4295076346 0 0 0
4295076361 0 0 0
4295076376 0 0 0
4295076391 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
