4295048535 23335 3 44000000
4295048551 19600 0 32000000
4295048566 7040 0 4000000
4295048580 0 0 0
4295048594 0 0 0
4295048609 0 0 0
4295048623 0 0 0
4295048637 0 0 0
4295048651 0 0 0
4295048665 0 0 0
4295048679 0 0 0
4295048693 0 0 0
4295048707 0 0 0
4295048721 0 0 0
4295048736 0 0 0
4295048750 0 0 0
4295048764 0 0 0
4295048778 2017 0 8000000
4295048793 0 0 0
4295048808 15547 0 24000000
4295048822 21984 0 16000000
4295048836 0 0 0
4295048850 0 0 0
4295048864 0 0 0
4295048878 0 0 0
4295048892 0 0 0
4295048906 0 0 0
4295048920 0 0 0
4295048934 0 0 0
4295048948 0 0 0
4295048962 0 0 0
4295048976 0 0 0
4295048990 0 0 0
4295049004 0 0 0
4295049018 0 0 0
4295049032 1944 0 4000000
4295049046 0 0 0
4295049060 0 0 0
4295049079 12255 0 24000000
4295049093 18624 0 24000000
4295049108 0 0 0
4295049122 0 0 0
4295049136 0 0 0
4295049150 0 0 0
4295049164 0 0 0
4295049178 0 0 0
4295049192 0 0 0
4295049207 0 0 0
4295049221 0 0 0
4295049235 0 0 0
4295049249 0 0 0
4295049264 0 0 0
4295049278 17 0 0
4295049293 1925 0 8000000
4295049307 0 0 0
4295049321 0 0 0
4295049335 0 0 0
4295049351 25489 0 40000000
4295049365 0 0 0
4295049379 0 0 0
4295049393 0 0 0
4295049407 0 0 0
4295049421 0 0 0
4295049435 0 0 0
4295049449 0 0 0
4295049463 0 0 0
4295049477 0 0 0
4295049491 0 0 0
4295049505 0 0 0
4295049519 0 0 0
4295049533 1951 0 4000000
4295049550 0 0 0
4295049564 0 0 0
4295049579 0 0 0
4295049594 0 0 0
4295049608 20448 0 36000000
4295049622 846 0 0
4295049636 0 0 0
4295049650 0 0 0
4295049664 0 0 0
4295049678 0 0 0
4295049692 0 0 0
4295049706 0 0 0
4295049720 0 0 0
4295049734 0 0 0
4295049749 0 0 0
4295049763 0 0 0
4295049777 0 0 0
4295049796 1933 0 8000000
4295049811 0 0 0
4295049825 0 0 0
4295049839 0 0 0
4295049853 0 0 0
4295049871 13408 0 36000000
4295049885 4166 0 16000000
4295049899 0 0 0
4295049913 0 0 0
4295049928 0 0 0
4295049942 0 0 0
4295049956 0 0 0
4295049970 0 0 0
4295049984 0 0 0
4295049998 0 0 0
4295050012 0 0 0
4295050028 0 0 0
4295050043 1864 0 4000000
4295050057 0 0 0
4295050071 0 0 0
4295050086 0 0 0
4295050101 0 0 0
4295050115 0 0 0
4295050129 2813 0 16000000
4295050144 8480 0 32000000
4295050158 11579 0 4000000
4295050172 0 0 0
4295050186 0 0 0
4295050201 0 0 0
4295050215 0 0 0
4295050229 0 0 0
4295050243 0 0 0
4295050257 0 0 0
4295050271 0 0 0
4295050285 798 0 4000000
4295050300 1051 0 4000000
4295050314 0 0 0
4295050329 0 0 0
4295050343 0 0 0
4295050357 0 0 0
4295050372 0 0 0
4295050386 0 0 0
4295050400 3399 0 16000000
4295050415 8534 0 20000000
4295050430 0 0 0
4295050447 0 0 0
4295050461 0 0 0
4295050476 0 0 0
4295050490 0 0 0
4295050504 0 0 0
4295050519 0 0 0
4295050533 0 0 0
4295050552 1861 0 4000000
4295050566 0 0 0
4295050580 0 0 0
4295050594 0 0 0
4295050608 0 0 0
4295050622 0 0 0
4295050636 0 0 0
4295050650 0 0 0
4295050670 9944 0 32000000
4295050684 0 0 0
4295050698 0 0 0
4295050712 0 0 0
4295050726 0 0 0
4295050740 0 0 0
4295050754 0 0 0
4295050768 0 0 0
4295050782 0 0 0
4295050796 1867 0 4000000
4295050810 0 0 0
4295050827 0 0 0
4295050841 0 0 0
4295050855 0 0 0
4295050869 0 0 0
4295050883 0 0 0
4295050897 0 0 0
4295050912 0 0 0
4295050931 8074 0 44000000
4295050945 38 0 4000000
4295050959 0 0 0
4295050973 0 0 0
4295050987 0 0 0
4295051001 0 0 0
4295051015 0 0 0
4295051029 0 0 0
4295051043 1793 0 8000000
4295051057 0 0 0
4295051071 0 0 0
4295051085 0 0 0
4295051099 0 0 0
4295051113 0 0 0
4295051127 0 0 0
4295051142 0 0 0
4295051156 0 0 0
4295051170 0 0 0
4295051184 1062 0 8000000
4295051199 5624 0 24000000
4295051214 0 0 0
4295051229 0 0 0
4295051244 0 0 0
4295051259 0 0 0
4295051273 0 0 0
4295051287 0 0 0
4295051307 1841 0 8000000
4295051322 0 0 0
4295051336 0 0 0
4295051351 0 0 0
4295051365 0 0 0
4295051379 0 0 0
4295051393 0 0 0
4295051407 0 0 0
4295051421 0 0 0
4295051435 0 0 0
4295051455 5524 0 24000000
4295051469 0 0 0
4295051483 0 0 0
4295051498 0 0 0
4295051512 0 0 0
4295051526 0 0 0
4295051540 0 0 0
4295051554 1772 0 8000000
4295051568 0 0 0
4295051582 0 0 0
4295051597 0 0 0
4295051611 0 0 0
4295051625 0 0 0
4295051640 0 0 0
4295051654 0 0 0
4295051668 0 0 0
4295051682 0 0 0
4295051696 0 0 0
4295051712 4633 0 24000000
4295051727 0 0 0
4295051742 0 0 0
4295051756 0 0 0
4295051770 0 0 0
4295051784 0 0 0
4295051798 1742 0 4000000
4295051816 0 0 0
4295051830 0 0 0
4295051844 0 0 0
4295051858 0 0 0
4295051872 0 0 0
4295051886 0 0 0
4295051900 0 0 0
4295051914 0 0 0
4295051928 0 0 0
4295051942 0 0 0
4295051956 7 0 4000000
4295051971 3816 0 20000000
4295051986 0 0 0
4295052000 0 0 0
4295052014 0 0 0
4295052028 0 0 0
4295052042 0 0 0
4295052062 1754 0 4000000
4295052076 0 0 0
4295052090 0 0 0
4295052105 0 0 0
4295052120 0 0 0
4295052135 0 0 0
4295052150 0 0 0
4295052164 0 0 0
4295052178 0 0 0
4295052192 0 0 0
4295052206 0 0 0
4295052226 3058 0 24000000
4295052241 0 0 0
4295052255 0 0 0
4295052269 0 0 0
4295052283 0 0 0
4295052298 0 0 0
4295052312 1760 0 8000000
4295052326 0 0 0
4295052340 0 0 0
4295052354 0 0 0
4295052369 0 0 0
4295052383 0 0 0
4295052397 0 0 0
4295052411 0 0 0
4295052425 0 0 0
4295052439 0 0 0
4295052453 0 0 0
4295052467 0 0 0
4295052482 2588 0 20000000
4295052497 0 0 0
4295052511 0 0 0
4295052525 0 0 0
4295052539 0 0 0
4295052553 862 0 4000000
4295052568 866 0 4000000
4295052582 0 0 0
4295052596 0 0 0
4295052610 0 0 0
4295052624 0 0 0
4295052638 0 0 0
4295052652 0 0 0
4295052666 0 0 0
4295052680 0 0 0
4295052694 0 0 0
4295052708 0 0 0
4295052722 0 0 0
4295052737 2097 0 20000000
4295052751 0 0 0
4295052765 0 0 0
4295052779 0 0 0
4295052793 0 0 0
4295052807 1871 0 4000000
4295052821 0 0 0
4295052835 0 0 0
4295052849 0 0 0
4295052864 0 0 0
4295052879 0 0 0
4295052893 0 0 0
4295052908 0 0 0
4295052922 0 0 0
4295052936 0 0 0
4295052950 0 0 0
4295052964 0 0 0
4295052978 6 0 0
4295052993 1708 0 20000000
4295053007 0 0 0
4295053021 0 0 0
4295053035 0 0 0
4295053050 0 0 0
4295053064 1712 0 8000000
4295053078 0 0 0
4295053092 0 0 0
4295053106 0 0 0
4295053120 0 0 0
4295053134 0 0 0
4295053148 0 0 0
4295053162 0 0 0
4295053177 0 0 0
